2397662.npy,378
2407178.npy,1378
2415250.npy,1237
2415250.npy,6564
2375324.npy,525
2380767.npy,525
2380767.npy,1583
2408366.npy,61
2364893.npy,4518
2374023.npy,420
2390785.npy,287
2358219.npy,352
2385610.npy,33
2385610.npy,2628
2405554.npy,574
2373256.npy,33
2339519.npy,1638
2367572.npy,919
2367572.npy,18
2367572.npy,196
2346156.npy,5603
2368934.npy,33
2408290.npy,33
2356932.npy,4785
2360832.npy,722
2356244.npy,435
2345566.npy,852
2411060.npy,722
2380849.npy,3470
2367643.npy,3231
2361448.npy,148
2344149.npy,61
2344149.npy,5682
2379199.npy,525
2369315.npy,1030
2359964.npy,601
2383480.npy,824
2389680.npy,1001
2372856.npy,102
2372856.npy,1365
2372856.npy,4010
2354344.npy,240
2390360.npy,512
2377871.npy,378
2388586.npy,919
2351376.npy,16
2403729.npy,2032
2371826.npy,378
2387116.npy,3110
2415753.npy,460
2399744.npy,49
2402530.npy,259
2402530.npy,18
2402530.npy,2165
2377447.npy,19
2368661.npy,525
2409360.npy,422
2320945.npy,3712
2388922.npy,19
2394623.npy,2115
2354801.npy,1411
2354801.npy,5163
2416128.npy,422
684.npy,119
2393827.npy,19
2393827.npy,33
2350339.npy,1171
2347539.npy,525
1592420.npy,562
107931.npy,352
2380417.npy,225
2360395.npy,2039
2346112.npy,417
2412092.npy,919
2412092.npy,6078
2357993.npy,4962
2361261.npy,1279
2329787.npy,33
2379779.npy,815
2380680.npy,488
2380680.npy,3478
2376582.npy,33
2370925.npy,2789
2369025.npy,525
2369025.npy,722
2369025.npy,4269
2369025.npy,1471
2410579.npy,601
2410579.npy,417
2395852.npy,2639
2380062.npy,3364
2346169.npy,755
2405205.npy,380
2367953.npy,674
2367953.npy,4326
2382859.npy,378
2412014.npy,74
2412014.npy,799
713780.npy,159
2377917.npy,259
2333256.npy,525
2397398.npy,33
2407012.npy,816
2407012.npy,982
2412575.npy,868
2416644.npy,722
2352907.npy,3605
2411255.npy,962
2411255.npy,635
2411255.npy,963
2388605.npy,460
2342226.npy,512
2384916.npy,567
2362365.npy,18
2356568.npy,164
2356568.npy,456
2375944.npy,816
2361431.npy,324
2366614.npy,4434
2369043.npy,16
2369043.npy,18
2354640.npy,525
2354640.npy,816
2351205.npy,862
2336902.npy,421
2336902.npy,471
2352826.npy,674
2339584.npy,772
2360702.npy,601
2352760.npy,501
2352760.npy,0
2352760.npy,18
2403097.npy,2111
4333.npy,33
2408330.npy,1482
2409085.npy,19
2319929.npy,674
2380420.npy,33
2332874.npy,33
2410595.npy,601
2352173.npy,568
2352173.npy,4126
2352173.npy,417
2408148.npy,16
2337509.npy,816
2378543.npy,3593
2349837.npy,967
2411055.npy,148
2341338.npy,585
2341338.npy,726
2343989.npy,16
2343989.npy,5690
2354794.npy,722
2354794.npy,525
2347394.npy,18
2355541.npy,525
2355541.npy,722
2352496.npy,568
2352496.npy,1001
2320330.npy,601
2405842.npy,568
2409757.npy,9
2416417.npy,18
2367761.npy,568
2358003.npy,4960
2339766.npy,4181
2386490.npy,74
2377132.npy,18
2377132.npy,16
2407008.npy,1665
2407008.npy,19
2327850.npy,352
2327850.npy,148
2412654.npy,33
248.npy,9
248.npy,53
2316643.npy,0
2394764.npy,2712
2316952.npy,19
2367278.npy,74
3071.npy,18
2394233.npy,148
2350892.npy,1545
2415644.npy,585
2327578.npy,568
2364934.npy,816
2370659.npy,2203
2323410.npy,422
2361134.npy,571
2382178.npy,458
2412682.npy,33
2365568.npy,1373
2344711.npy,338
4484.npy,364
2393764.npy,1030
2393764.npy,982
2376251.npy,490
2390529.npy,866
2380079.npy,3514
2357369.npy,18
2345444.npy,2418
2345444.npy,1105
2411321.npy,951
2391886.npy,2907
2353577.npy,4643
2357412.npy,422
2404674.npy,324
2399786.npy,852
2399786.npy,378
2365643.npy,380
2361781.npy,4713
2361781.npy,1872
2336150.npy,0
2336150.npy,19
2324766.npy,148
1159783.npy,641
2340256.npy,815
2378606.npy,3585
2319665.npy,6285
2367137.npy,148
2367137.npy,450
2380860.npy,1069
2353336.npy,378
2353336.npy,84
2413371.npy,756
2357396.npy,19
2401091.npy,1578
2372435.npy,722
2372435.npy,816
2328393.npy,2165
2328393.npy,18
2323517.npy,816
2346179.npy,5601
2346179.npy,16
2416275.npy,430
2403422.npy,148
2397032.npy,378
2403145.npy,303
2373093.npy,33
2411223.npy,834
2411223.npy,18
2354789.npy,568
2341646.npy,967
2378153.npy,1386
2381237.npy,422
2413374.npy,832
2413374.npy,831
2343481.npy,5725
2343481.npy,18
2341585.npy,18
2341585.npy,339
2341585.npy,843
2378405.npy,1071
2369114.npy,33
2406646.npy,0
2400458.npy,33
2378773.npy,18
2370484.npy,824
2356224.npy,16
2409330.npy,1303
2413454.npy,445
2342917.npy,5761
2330462.npy,601
2379393.npy,3110
2379393.npy,1110
2324539.npy,6197
2364803.npy,4524
2367473.npy,568
2367473.npy,4365
2404577.npy,1045
2381139.npy,601
2381139.npy,866
2363505.npy,19
2363505.npy,33
2357603.npy,3341
2357603.npy,698
2318288.npy,6320
2412433.npy,876
2388051.npy,18
2372312.npy,33
2387770.npy,18
2371375.npy,18
2342815.npy,5764
1591922.npy,0
2354604.npy,417
2400462.npy,1411
2389603.npy,722
2337289.npy,235
2337289.npy,2203
2337289.npy,5644
2337289.npy,4142
2413607.npy,6430
2408392.npy,16
2406311.npy,525
2409694.npy,148
21.npy,8
2390599.npy,129
2330406.npy,2667
2356068.npy,5082
2367662.npy,4354
2367662.npy,61
2363692.npy,4581
2335312.npy,626
2367124.npy,378
2384113.npy,3288
2384113.npy,3286
2384113.npy,1638
2384113.npy,3287
2397382.npy,19
2411492.npy,674
2385027.npy,33
2385027.npy,18
2409904.npy,287
2409904.npy,16
2397831.npy,2512
2352001.npy,641
2366995.npy,0
2375858.npy,693
2380343.npy,568
2380343.npy,417
2359740.npy,488
2374508.npy,2243
2353361.npy,3295
2334604.npy,33
2402667.npy,2153
2402667.npy,866
2377151.npy,1753
2348338.npy,1774
2348338.npy,5517
2394941.npy,61
2414746.npy,6395
2414746.npy,590
2336195.npy,148
2400303.npy,817
2400303.npy,1631
2403395.npy,420
2360807.npy,103
2350760.npy,103
2350760.npy,18
2398405.npy,2475
2333316.npy,18
2353136.npy,1001
2332354.npy,824
2381192.npy,568
2397518.npy,19
2397518.npy,20
4011.npy,343
2383905.npy,338
2358608.npy,309
2358608.npy,196
2330660.npy,513
2356067.npy,895
2414891.npy,921
2409090.npy,1045
2316861.npy,674
2378808.npy,129
2409059.npy,1359
2366842.npy,568
2382029.npy,33
2389979.npy,2995
2389979.npy,19
2366929.npy,959
2366929.npy,4406
2407703.npy,1485
2406965.npy,627
2350158.npy,378
2337363.npy,816
2320395.npy,687
2377268.npy,2415
2351808.npy,816
2394239.npy,18
2376840.npy,16
2344753.npy,568
2333164.npy,148
2354116.npy,19
2335387.npy,148
2379226.npy,568
2347220.npy,378
2405490.npy,309
2371406.npy,562
2346555.npy,16
2394047.npy,378
2339072.npy,259
2394200.npy,687
2374589.npy,3872
2374589.npy,799
2392215.npy,2870
2401130.npy,420
2370911.npy,4149
2361234.npy,525
2330311.npy,6100
2361923.npy,19
2387457.npy,148
713264.npy,562
2317728.npy,6335
2349925.npy,456
2322396.npy,420
2388123.npy,19
2344694.npy,1816
2356441.npy,0
2375582.npy,421
2373107.npy,459
2351568.npy,378
2347883.npy,5531
2787.npy,18
2411125.npy,982
2404460.npy,1939
2378819.npy,950
2379036.npy,525
2379036.npy,816
2369379.npy,352
2369379.npy,74
2391714.npy,33
2407862.npy,1564
2358437.npy,525
2396171.npy,456
2404301.npy,1083
2383554.npy,33
2383554.npy,851
2346430.npy,5589
2368737.npy,3342
2410183.npy,1138
2410183.npy,816
2376572.npy,417
2378503.npy,3595
346.npy,66
2323723.npy,742
2395831.npy,378
2393928.npy,490
2367195.npy,19
2330801.npy,66
2330801.npy,16
2342200.npy,430
2348844.npy,5498
2329750.npy,585
2387064.npy,338
2315460.npy,2136
2389792.npy,417
2348902.npy,259
2348902.npy,0
2348902.npy,951
2400943.npy,891
2408249.npy,646
2370083.npy,674
2370083.npy,9
2334209.npy,3852
2351601.npy,603
2362447.npy,756
2368679.npy,967
2415580.npy,866
2351505.npy,4142
2417674.npy,159
2364449.npy,352
2392083.npy,103
2392083.npy,19
2367747.npy,18
2373466.npy,568
2404295.npy,982
1561.npy,254
2406445.npy,1745
2406445.npy,604
2397244.npy,604
2410534.npy,525
61574.npy,423
61574.npy,422
61574.npy,421
2363957.npy,459
2352300.npy,159
619.npy,66
619.npy,61
2358507.npy,9
2358507.npy,18
2341863.npy,183
2323331.npy,9
2323331.npy,33
2323331.npy,18
2360088.npy,0
2361723.npy,525
2361723.npy,816
2333403.npy,33
2380953.npy,1001
1592037.npy,473
2348601.npy,488
2396192.npy,378
2416074.npy,358
2416416.npy,1030
2346793.npy,225
2378424.npy,3600
2355750.npy,568
150383.npy,378
150383.npy,451
2391635.npy,439
2404683.npy,148
2355341.npy,756
2396203.npy,148
2322511.npy,6224
2322511.npy,19
2345904.npy,430
2345904.npy,5613
2345904.npy,18
2355886.npy,430
2336450.npy,1455
2363345.npy,148
2416031.npy,164
2361213.npy,103
2361213.npy,951
2361213.npy,18
2376401.npy,601
2352249.npy,5344
2398095.npy,33
2359029.npy,33
2403121.npy,693
2399105.npy,33
2361452.npy,4740
2361452.npy,148
2387176.npy,74
2387176.npy,816
2341812.npy,420
2351734.npy,488
2351734.npy,2222
2359920.npy,445
2378202.npy,148
1592867.npy,460
2398603.npy,2462
2394602.npy,2720
2361300.npy,4754
2389991.npy,378
2379995.npy,2465
2379995.npy,525
809.npy,130
1591950.npy,18
1591950.npy,698
2350720.npy,674
2351391.npy,1394
2376889.npy,3706
2383920.npy,3312
2364864.npy,3437
2364864.npy,417
2386036.npy,159
2328070.npy,0
2372633.npy,19
2412364.npy,19
2360383.npy,16
2353622.npy,562
2353622.npy,74
2386558.npy,957
2386558.npy,225
2412229.npy,601
2412229.npy,148
2345107.npy,19
2345107.npy,33
2417888.npy,5423
2417888.npy,375
2352663.npy,453
2368508.npy,259
2368508.npy,1069
2347169.npy,4668
2378380.npy,18
2400318.npy,544
2355935.npy,5092
2363111.npy,18
2363111.npy,9
2360270.npy,33
2383922.npy,1157
2357430.npy,525
2344275.npy,766
2415005.npy,481
107993.npy,33
2331220.npy,817
2331220.npy,525
2331220.npy,816
285729.npy,488
2358968.npy,417
2387725.npy,18
2374864.npy,3241
2374864.npy,3842
2393077.npy,18
2408327.npy,1484
2356191.npy,488
2405002.npy,1864
2356812.npy,16
2416183.npy,824
2384109.npy,33
2376146.npy,378
2336668.npy,378
2404600.npy,1929
2374555.npy,525
2374555.npy,816
2350563.npy,3016
2354424.npy,439
2405187.npy,33
2370446.npy,460
2331430.npy,6086
2410488.npy,406
2319398.npy,6034
2404200.npy,1031
2339646.npy,5873
2339646.npy,380
2354710.npy,873
2355433.npy,148
2355433.npy,5113
2398717.npy,2451
1592368.npy,19
736.npy,18
736.npy,121
2355760.npy,755
2374213.npy,159
2403562.npy,2048
2394745.npy,18
2394745.npy,2716
2363546.npy,1925
2328330.npy,816
2334511.npy,386
2362369.npy,473
2362369.npy,1725
2352179.npy,834
2352179.npy,259
2352179.npy,18
2367573.npy,4360
2347362.npy,285
2381465.npy,16
2414013.npy,378
2342412.npy,16
2399682.npy,9
2345687.npy,33
2319701.npy,755
2389363.npy,148
2389363.npy,601
2391910.npy,196
2343003.npy,417
2343003.npy,866
2322098.npy,378
2355397.npy,164
2335604.npy,326
2330441.npy,604
2395795.npy,2645
2395795.npy,18
2361595.npy,33
2389003.npy,0
2345821.npy,33
2408930.npy,378
2413091.npy,3288
2345166.npy,422
2345166.npy,417
2331317.npy,722
2395491.npy,2662
2348538.npy,674
2371806.npy,422
2371806.npy,1386
2375464.npy,103
2372239.npy,417
2412196.npy,19
2412196.npy,16
2346254.npy,585
2356953.npy,33
2395486.npy,1520
2386932.npy,1753
2411429.npy,18
2411429.npy,501
2345604.npy,285
2366704.npy,525
2366704.npy,1631
2378062.npy,3631
2371027.npy,378
3095.npy,18
2332696.npy,687
1592179.npy,19
2386744.npy,815
2386744.npy,1386
2410378.npy,525
2399706.npy,525
2399706.npy,2392
2399706.npy,816
2373931.npy,33
2347017.npy,1373
2415091.npy,381
2415091.npy,378
2415091.npy,380
2369927.npy,4206
2347222.npy,568
2352943.npy,406
2367712.npy,422
2404617.npy,1170
2377892.npy,2443
1159260.npy,605
2363374.npy,148
2362112.npy,3622
2364236.npy,19
2349857.npy,1378
2399831.npy,2382
2364507.npy,18
2364983.npy,33
2358559.npy,19
2381657.npy,513
2356763.npy,129
2356763.npy,33
2407382.npy,1626
2407382.npy,64
723.npy,61
2355110.npy,601
2355110.npy,726
2360840.npy,417
2386400.npy,430
2376576.npy,766
107912.npy,426
2339428.npy,2152
2329344.npy,816
2374472.npy,287
2404398.npy,1949
2360362.npy,145
2372080.npy,24
2365964.npy,61
2389482.npy,18
2328454.npy,445
2360487.npy,456
2373095.npy,1874
498010.npy,33
2401978.npy,594
2401978.npy,1022
2401978.npy,2216
2367717.npy,1673
2367717.npy,4346
2379621.npy,18
2415997.npy,18
2407484.npy,1603
2407484.npy,378
2359041.npy,359
2375990.npy,3764
2369093.npy,488
2349686.npy,5449
2410634.npy,378
2410634.npy,851
2373074.npy,19
2378050.npy,18
2417332.npy,5012
2395327.npy,19
2360948.npy,324
2335901.npy,129
2405230.npy,24
2364114.npy,102
2364114.npy,289
2374722.npy,525
2374722.npy,722
2350604.npy,324
2408178.npy,982
2374736.npy,1873
2374736.npy,3857
2374736.npy,1002
2396083.npy,16
2365620.npy,722
2368571.npy,1411
2370607.npy,488
2371280.npy,0
2374607.npy,0
2414405.npy,604
138.npy,33
2400164.npy,459
2381838.npy,852
2381838.npy,378
2407421.npy,815
2407421.npy,422
2407421.npy,417
2358411.npy,4933
2397867.npy,959
2354139.npy,287
2381411.npy,3440
2373671.npy,525
2368457.npy,20
2368457.npy,4308
2414865.npy,18
2414865.npy,3546
2357042.npy,891
764.npy,33
2411837.npy,378
2341673.npy,33
2376446.npy,378
2376446.npy,18
2391777.npy,33
2361064.npy,3470
2361064.npy,772
2383897.npy,19
2339245.npy,824
2340537.npy,459
2340537.npy,421
2347070.npy,2708
2347070.npy,378
2342498.npy,1471
2342498.npy,816
441.npy,84
2406410.npy,148
1592545.npy,148
1592545.npy,726
2409037.npy,951
2409779.npy,1220
2409779.npy,33
2394074.npy,2745
2394074.npy,1001
498274.npy,68
498274.npy,67
2373801.npy,259
2373801.npy,18
2412948.npy,1974
2350963.npy,19
2412110.npy,6533
2375045.npy,33
2370609.npy,18
2370609.npy,287
2370609.npy,16
2399219.npy,417
2417544.npy,4296
2360943.npy,1874
2322406.npy,1030
2397795.npy,18
2371800.npy,416
2408566.npy,1439
2381213.npy,3445
2341149.npy,525
2341149.npy,722
2388169.npy,3063
2355543.npy,525
2369265.npy,568
2357562.npy,289
2402204.npy,18
2369221.npy,2402
2369692.npy,4224
2336591.npy,601
2341351.npy,445
2338990.npy,49
2339565.npy,49
2339565.npy,5875
2349589.npy,2152
2347618.npy,674
2398489.npy,430
2360315.npy,568
2413840.npy,417
2393657.npy,417
2350318.npy,18
2413565.npy,3917
2355601.npy,2188
2389421.npy,3014
2389421.npy,3015
2316926.npy,33
2395848.npy,1266
2395848.npy,2640
2395848.npy,324
2334825.npy,19
2373742.npy,378
2407749.npy,196
2412441.npy,422
2330087.npy,568
2330087.npy,571
2380526.npy,1673
2369296.npy,419
2393891.npy,525
2393891.npy,816
2367645.npy,1725
2384292.npy,525
2384292.npy,722
2384292.npy,816
2369264.npy,230
2369264.npy,4246
2373141.npy,3988
2396777.npy,33
2338020.npy,196
2370635.npy,1394
2325686.npy,24
2364171.npy,465
2364171.npy,33
2411155.npy,525
2412634.npy,525
2412634.npy,816
2362440.npy,338
2344383.npy,378
2344383.npy,1270
713306.npy,567
2364874.npy,4519
2396505.npy,18
2414353.npy,1157
2372164.npy,1030
2328487.npy,4124
2364011.npy,19
2340675.npy,921
2340675.npy,1314
2394886.npy,33
2371067.npy,1275
2386958.npy,2664
2376263.npy,324
2412765.npy,378
2415350.npy,5572
2387598.npy,338
2368849.npy,604
2368849.npy,4282
2367849.npy,18
2354914.npy,16
2411913.npy,450
2381729.npy,3425
2381729.npy,2664
2392682.npy,817
2392682.npy,525
2392682.npy,816
2415934.npy,6585
2415934.npy,196
2385973.npy,0
2385973.npy,3181
2372145.npy,525
2372145.npy,816
2346856.npy,18
2363199.npy,525
2414021.npy,456
2392960.npy,33
2353071.npy,5291
2353071.npy,5294
2353071.npy,5292
2384416.npy,824
2374186.npy,417
2345109.npy,1455
2355659.npy,5101
2355659.npy,604
2353278.npy,4304
2317756.npy,473
2333988.npy,6032
2333988.npy,18
2333988.npy,16
2318088.npy,19
2374521.npy,378
2367435.npy,525
2401369.npy,0
2401369.npy,2261
2400678.npy,687
2400678.npy,568
2351394.npy,33
2389973.npy,16
2389973.npy,768
2338043.npy,1566
2338043.npy,19
2382120.npy,0
2379938.npy,417
2379938.npy,601
2379938.npy,148
2342949.npy,5758
2355819.npy,359
1695.npy,33
2332399.npy,603
2332399.npy,585
2344603.npy,626
150511.npy,479
2346275.npy,693
2415297.npy,33
2332798.npy,525
2332798.npy,722
2349615.npy,2664
2406670.npy,33
2371177.npy,4130
2417733.npy,378
638.npy,18
2355306.npy,5122
2378616.npy,525
2367681.npy,0
2367681.npy,4351
2413006.npy,693
2350797.npy,601
2485.npy,0
2361610.npy,33
2381736.npy,465
2318711.npy,1369
2341681.npy,5799
2328934.npy,570
2328934.npy,3072
2345870.npy,33
2320105.npy,816
2363328.npy,378
2407561.npy,33
2383890.npy,604
2361272.npy,4758
713581.npy,33
713581.npy,18
2350533.npy,19
2386233.npy,567
285764.npy,490
285764.npy,148
2407752.npy,417
2319465.npy,6291
2319465.npy,1194
2404613.npy,1925
2404613.npy,1923
4682.npy,373
2356661.npy,824
2344757.npy,568
2344757.npy,603
2387831.npy,421
2387831.npy,726
2351681.npy,2815
2351681.npy,2664
2356774.npy,626
2361713.npy,2024
2402411.npy,420
2402411.npy,772
2402411.npy,2174
2353420.npy,148
2409631.npy,852
2353686.npy,967
2353686.npy,601
2353686.npy,419
2366322.npy,148
2370671.npy,19
2357361.npy,18
2393007.npy,2829
2344905.npy,19
2318523.npy,6312
2346486.npy,1479
2346486.npy,983
2370893.npy,815
2370893.npy,420
2399120.npy,417
2354673.npy,573
2391960.npy,358
2352343.npy,5338
2330194.npy,525
2403540.npy,78
3176.npy,18
2349499.npy,259
2349499.npy,3583
2390404.npy,604
2359608.npy,4870
1376.npy,230
2376477.npy,1042
2344528.npy,0
2410529.npy,352
2355024.npy,525
2355024.npy,722
2395612.npy,445
2395612.npy,946
2406736.npy,951
2348707.npy,378
2362120.npy,259
2413592.npy,817
2413592.npy,74
2413592.npy,816
2386822.npy,1579
2394753.npy,824
2372773.npy,33
2362294.npy,378
2363807.npy,983
2377157.npy,862
2407764.npy,568
2407764.npy,1571
2353132.npy,525
2353132.npy,816
2362933.npy,1022
2357309.npy,525
2357309.npy,722
2357309.npy,456
2357309.npy,816
2350495.npy,815
2409967.npy,1190
2337325.npy,18
2392055.npy,19
2403075.npy,378
2384096.npy,1471
2329861.npy,866
1159875.npy,646
1159875.npy,16
2364183.npy,4557
225.npy,18
2391782.npy,2912
2328307.npy,568
2371805.npy,380
2371805.npy,33
1800.npy,9
2417583.npy,164
2417583.npy,456
2384745.npy,2152
2332990.npy,378
2409062.npy,18
2349425.npy,525
2349425.npy,816
2382924.npy,459
2382924.npy,755
2346985.npy,950
2416490.npy,6606
2416.npy,18
2357060.npy,568
2374896.npy,895
2380050.npy,420
2394299.npy,378
2395739.npy,722
2356860.npy,18
2348430.npy,473
2328300.npy,33
2360617.npy,568
2360617.npy,417
2408963.npy,816
2377646.npy,525
2377646.npy,816
2375689.npy,3789
2371149.npy,0
2373058.npy,3994
2394357.npy,2728
2360815.npy,0
2383099.npy,3345
2315362.npy,728
2356510.npy,866
2414948.npy,6385
2381691.npy,601
2381691.npy,417
2381691.npy,148
2367552.npy,1800
2367552.npy,2976
2375869.npy,3773
2364837.npy,24
2397258.npy,287
2398221.npy,148
2398221.npy,2484
2336522.npy,722
2371949.npy,674
2324822.npy,562
2318630.npy,6009
2407787.npy,488
637.npy,0
637.npy,111
637.npy,18
2412957.npy,3203
2412957.npy,726
2355794.npy,378
2354217.npy,1806
2354217.npy,1471
2344062.npy,967
2393414.npy,2348
1159470.npy,619
2379604.npy,460
2379604.npy,84
2413320.npy,887
2413320.npy,6445
2413320.npy,6444
2363039.npy,722
2363039.npy,525
4450.npy,359
2399450.npy,0
2397671.npy,2523
2397671.npy,2490
2358407.npy,706
2403288.npy,33
2358670.npy,19
2335851.npy,601
2356543.npy,9
2363044.npy,378
2355425.npy,66
2405680.npy,601
2405680.npy,148
2353621.npy,568
2381796.npy,481
2381796.npy,490
2358417.npy,33
2399962.npy,722
2375726.npy,816
2389362.npy,378
2389362.npy,423
2385629.npy,19
2385081.npy,129
2355885.npy,445
2342452.npy,728
2372710.npy,352
2370962.npy,148
2410226.npy,18
2394633.npy,2718
2377374.npy,3678
2336832.npy,5939
2357189.npy,33
2349736.npy,331
2400894.npy,19
2351656.npy,430
25.npy,9
61539.npy,420
2343592.npy,1345
2337309.npy,19
2337309.npy,129
2407964.npy,574
2382238.npy,816
2367299.npy,0
2365524.npy,61
2347569.npy,259
2347569.npy,18
2364961.npy,417
2364961.npy,866
2408693.npy,601
2417494.npy,6627
2417494.npy,74
2414141.npy,3546
2344657.npy,722
2350479.npy,136
2355827.npy,378
2407077.npy,834
2407077.npy,33
2358261.npy,544
2358261.npy,18
2411647.npy,6550
2378967.npy,2885
1592469.npy,720
2362748.npy,674
2362748.npy,18
2408209.npy,1507
2376153.npy,910
2397289.npy,2152
2397289.npy,378
2335178.npy,2708
2335178.npy,16
2361941.npy,0
2362155.npy,4690
2372614.npy,525
2372614.npy,816
1694.npy,67
2410111.npy,18
2410111.npy,16
2315383.npy,380
2364270.npy,378
2402919.npy,525
2402919.npy,722
2376264.npy,604
2381137.npy,303
2381137.npy,465
2396861.npy,851
2408777.npy,148
2371154.npy,604
2363042.npy,417
2375170.npy,525
2361034.npy,4768
2361034.npy,2295
2371871.npy,19
2411941.npy,3021
2361887.npy,18
2381214.npy,148
2401858.npy,378
2360530.npy,2722
